piece,material,grounded,massKg,support,released,removed,cx,cy,cz
2002,ClayBrick,0,2.7216,Supported,0,0,472.500,326.250,180.000
2003,ClayBrick,0,2.7216,Supported,0,0,495.000,326.250,180.000
2004,ClayBrick,0,1.2975,Supported,0,0,517.500,326.250,180.000
2005,ClayBrick,0,1.2975,Supported,0,0,573.750,326.250,180.000
2006,ClayBrick,0,2.7216,Supported,0,0,585.000,326.250,180.000
2007,ClayBrick,0,2.7216,Supported,0,0,607.500,326.250,180.000
2008,ClayBrick,0,2.7216,Supported,0,0,630.000,326.250,180.000
2009,ClayBrick,0,1.2975,Supported,0,0,0.000,326.250,187.500
2010,ClayBrick,0,2.7216,Supported,0,0,11.250,326.250,187.500
2011,ClayBrick,0,2.7216,Supported,0,0,33.750,326.250,187.500
2012,ClayBrick,0,2.7216,Supported,0,0,56.250,326.250,187.500
2013,ClayBrick,0,2.7216,Supported,0,0,123.750,326.250,187.500
2014,ClayBrick,0,2.7216,Supported,0,0,146.250,326.250,187.500
2015,ClayBrick,0,2.7216,Supported,0,0,168.750,326.250,187.500
2016,ClayBrick,0,2.7216,Supported,0,0,236.250,326.250,187.500
2017,ClayBrick,0,2.7216,Supported,0,0,258.750,326.250,187.500
2018,ClayBrick,0,2.7216,Supported,0,0,281.250,326.250,187.500
2019,ClayBrick,0,2.7216,Supported,0,0,348.750,326.250,187.500
2020,ClayBrick,0,2.7216,Supported,0,0,371.250,326.250,187.500
2021,ClayBrick,0,2.7216,Supported,0,0,393.750,326.250,187.500
2022,ClayBrick,0,2.7216,Supported,0,0,461.250,326.250,187.500
2023,ClayBrick,0,2.7216,Supported,0,0,483.750,326.250,187.500
2024,ClayBrick,0,2.7216,Supported,0,0,506.250,326.250,187.500
2025,ClayBrick,0,2.7216,Supported,0,0,573.750,326.250,187.500
2026,ClayBrick,0,2.7216,Supported,0,0,596.250,326.250,187.500
2027,ClayBrick,0,2.7216,Supported,0,0,618.750,326.250,187.500
2028,ClayBrick,0,1.2975,Supported,0,0,641.250,326.250,187.500
2029,ClayBrick,0,2.7216,Supported,0,0,0.000,326.250,195.000
2030,ClayBrick,0,2.7216,Supported,0,0,22.500,326.250,195.000
2031,ClayBrick,0,2.7216,Supported,0,0,45.000,326.250,195.000
2032,ClayBrick,0,1.2975,Supported,0,0,67.500,326.250,195.000
2033,ClayBrick,0,1.2975,Supported,0,0,123.750,326.250,195.000
2034,ClayBrick,0,2.7216,Supported,0,0,135.000,326.250,195.000
2035,ClayBrick,0,2.7216,Supported,0,0,157.500,326.250,195.000
2036,ClayBrick,0,1.2975,Supported,0,0,180.000,326.250,195.000
2037,ClayBrick,0,1.2975,Supported,0,0,236.250,326.250,195.000
2038,ClayBrick,0,2.7216,Supported,0,0,247.500,326.250,195.000
2039,ClayBrick,0,2.7216,Supported,0,0,270.000,326.250,195.000
2040,ClayBrick,0,1.2975,Supported,0,0,292.500,326.250,195.000
2041,ClayBrick,0,1.2975,Supported,0,0,348.750,326.250,195.000
2042,ClayBrick,0,2.7216,Supported,0,0,360.000,326.250,195.000
2043,ClayBrick,0,2.7216,Supported,0,0,382.500,326.250,195.000
2044,ClayBrick,0,1.2975,Supported,0,0,405.000,326.250,195.000
2045,ClayBrick,0,1.2975,Supported,0,0,461.250,326.250,195.000
2046,ClayBrick,0,2.7216,Supported,0,0,472.500,326.250,195.000
2047,ClayBrick,0,2.7216,Supported,0,0,495.000,326.250,195.000
2048,ClayBrick,0,1.2975,Supported,0,0,517.500,326.250,195.000
2049,ClayBrick,0,1.2975,Supported,0,0,573.750,326.250,195.000
2050,ClayBrick,0,2.7216,Supported,0,0,585.000,326.250,195.000
2051,ClayBrick,0,2.7216,Supported,0,0,607.500,326.250,195.000
2052,ClayBrick,0,2.7216,Supported,0,0,630.000,326.250,195.000
2053,ClayBrick,0,1.2975,Supported,0,0,0.000,326.250,202.500
2054,ClayBrick,0,2.7216,Supported,0,0,11.250,326.250,202.500
2055,ClayBrick,0,2.7216,Supported,0,0,33.750,326.250,202.500
2056,ClayBrick,0,2.7216,Supported,0,0,56.250,326.250,202.500
2057,ClayBrick,0,2.7216,Supported,0,0,123.750,326.250,202.500
2058,ClayBrick,0,2.7216,Supported,0,0,146.250,326.250,202.500
2059,ClayBrick,0,2.7216,Supported,0,0,168.750,326.250,202.500
2060,ClayBrick,0,2.7216,Supported,0,0,236.250,326.250,202.500
2061,ClayBrick,0,2.7216,Supported,0,0,258.750,326.250,202.500
2062,ClayBrick,0,2.7216,Supported,0,0,281.250,326.250,202.500
2063,ClayBrick,0,2.7216,Supported,0,0,348.750,326.250,202.500
2064,ClayBrick,0,2.7216,Supported,0,0,371.250,326.250,202.500
2065,ClayBrick,0,2.7216,Supported,0,0,393.750,326.250,202.500
2066,ClayBrick,0,2.7216,Supported,0,0,461.250,326.250,202.500
2067,ClayBrick,0,2.7216,Supported,0,0,483.750,326.250,202.500
2068,ClayBrick,0,2.7216,Supported,0,0,506.250,326.250,202.500
2069,ClayBrick,0,2.7216,Supported,0,0,573.750,326.250,202.500
2070,ClayBrick,0,2.7216,Supported,0,0,596.250,326.250,202.500
2071,ClayBrick,0,2.7216,Supported,0,0,618.750,326.250,202.500
2072,ClayBrick,0,1.2975,Supported,0,0,641.250,326.250,202.500
2073,ClayBrick,0,2.7216,Supported,0,0,0.000,326.250,210.000
2074,ClayBrick,0,2.7216,Supported,0,0,22.500,326.250,210.000
2075,ClayBrick,0,1.2975,Supported,0,0,45.000,326.250,210.000
2076,ClayBrick,0,1.2975,Supported,0,0,146.250,326.250,210.000
2077,ClayBrick,0,1.2975,Supported,0,0,157.500,326.250,210.000
2078,ClayBrick,0,1.2975,Supported,0,0,258.750,326.250,210.000
2079,ClayBrick,0,1.2975,Supported,0,0,270.000,326.250,210.000
2080,ClayBrick,0,1.2975,Supported,0,0,371.250,326.250,210.000
2081,ClayBrick,0,1.2975,Supported,0,0,382.500,326.250,210.000
2082,ClayBrick,0,1.2975,Supported,0,0,483.750,326.250,210.000
2083,ClayBrick,0,1.2975,Supported,0,0,495.000,326.250,210.000
2084,ClayBrick,0,1.2975,Supported,0,0,596.250,326.250,210.000
2085,ClayBrick,0,2.7216,Supported,0,0,607.500,326.250,210.000
2086,ClayBrick,0,2.7216,Supported,0,0,630.000,326.250,210.000
2087,Timber,0,5.3640,Supported,0,0,56.250,326.250,210.000
2088,Timber,0,5.3640,Supported,0,0,168.750,326.250,210.000
2089,Timber,0,5.3640,Supported,0,0,281.250,326.250,210.000
2090,Timber,0,5.3640,Supported,0,0,393.750,326.250,210.000
2091,Timber,0,5.3640,Supported,0,0,506.250,326.250,210.000
2092,ClayBrick,0,1.2975,Supported,0,0,0.000,326.250,217.500
2093,ClayBrick,0,2.7216,Supported,0,0,11.250,326.250,217.500
2094,ClayBrick,0,2.7216,Supported,0,0,33.750,326.250,217.500
2095,ClayBrick,0,2.7216,Supported,0,0,146.250,326.250,217.500
2096,ClayBrick,0,2.7216,Supported,0,0,258.750,326.250,217.500
2097,ClayBrick,0,2.7216,Supported,0,0,371.250,326.250,217.500
2098,ClayBrick,0,2.7216,Supported,0,0,483.750,326.250,217.500
2099,ClayBrick,0,2.7216,Supported,0,0,596.250,326.250,217.500
2100,ClayBrick,0,2.7216,Supported,0,0,618.750,326.250,217.500
2101,ClayBrick,0,1.2975,Supported,0,0,641.250,326.250,217.500
2102,ClayBrick,0,2.7216,Supported,0,0,0.000,326.250,225.000
2103,ClayBrick,0,2.7216,Supported,0,0,22.500,326.250,225.000
2104,ClayBrick,0,2.7216,Supported,0,0,45.000,326.250,225.000
2105,ClayBrick,0,2.7216,Supported,0,0,67.500,326.250,225.000
2106,ClayBrick,0,2.7216,Supported,0,0,90.000,326.250,225.000
2107,ClayBrick,0,2.7216,Supported,0,0,112.500,326.250,225.000
2108,ClayBrick,0,2.7216,Supported,0,0,135.000,326.250,225.000
2109,ClayBrick,0,2.7216,Supported,0,0,157.500,326.250,225.000
2110,ClayBrick,0,2.7216,Supported,0,0,180.000,326.250,225.000
2111,ClayBrick,0,2.7216,Supported,0,0,202.500,326.250,225.000
2112,ClayBrick,0,2.7216,Supported,0,0,225.000,326.250,225.000
2113,ClayBrick,0,2.7216,Supported,0,0,247.500,326.250,225.000
2114,ClayBrick,0,2.7216,Supported,0,0,270.000,326.250,225.000
2115,ClayBrick,0,2.7216,Supported,0,0,292.500,326.250,225.000
2116,ClayBrick,0,2.7216,Supported,0,0,315.000,326.250,225.000
2117,ClayBrick,0,2.7216,Supported,0,0,337.500,326.250,225.000
2118,ClayBrick,0,2.7216,Supported,0,0,360.000,326.250,225.000
2119,ClayBrick,0,2.7216,Supported,0,0,382.500,326.250,225.000
2120,ClayBrick,0,2.7216,Supported,0,0,405.000,326.250,225.000
2121,ClayBrick,0,2.7216,Supported,0,0,427.500,326.250,225.000
2122,ClayBrick,0,2.7216,Supported,0,0,450.000,326.250,225.000
2123,ClayBrick,0,2.7216,Supported,0,0,472.500,326.250,225.000
2124,ClayBrick,0,2.7216,Supported,0,0,495.000,326.250,225.000
2125,ClayBrick,0,2.7216,Supported,0,0,517.500,326.250,225.000
2126,ClayBrick,0,2.7216,Supported,0,0,540.000,326.250,225.000
2127,ClayBrick,0,2.7216,Supported,0,0,562.500,326.250,225.000
2128,ClayBrick,0,2.7216,Supported,0,0,585.000,326.250,225.000
2129,ClayBrick,0,2.7216,Supported,0,0,607.500,326.250,225.000
2130,ClayBrick,0,2.7216,Supported,0,0,630.000,326.250,225.000
2131,ClayBrick,0,1.2975,Supported,0,0,0.000,326.250,232.500
2132,ClayBrick,0,2.7216,Supported,0,0,11.250,326.250,232.500
2133,ClayBrick,0,2.7216,Supported,0,0,33.750,326.250,232.500
2134,ClayBrick,0,2.7216,Supported,0,0,56.250,326.250,232.500
2135,ClayBrick,0,2.7216,Supported,0,0,78.750,326.250,232.500
2136,ClayBrick,0,2.7216,Supported,0,0,101.250,326.250,232.500
2137,ClayBrick,0,2.7216,Supported,0,0,123.750,326.250,232.500
2138,ClayBrick,0,2.7216,Supported,0,0,146.250,326.250,232.500
2139,ClayBrick,0,2.7216,Supported,0,0,168.750,326.250,232.500
2140,ClayBrick,0,2.7216,Supported,0,0,191.250,326.250,232.500
2141,ClayBrick,0,2.7216,Supported,0,0,213.750,326.250,232.500
2142,ClayBrick,0,2.7216,Supported,0,0,236.250,326.250,232.500
2143,ClayBrick,0,2.7216,Supported,0,0,258.750,326.250,232.500
2144,ClayBrick,0,2.7216,Supported,0,0,281.250,326.250,232.500
2145,ClayBrick,0,2.7216,Supported,0,0,303.750,326.250,232.500
2146,ClayBrick,0,2.7216,Supported,0,0,326.250,326.250,232.500
2147,ClayBrick,0,2.7216,Supported,0,0,348.750,326.250,232.500
2148,ClayBrick,0,2.7216,Supported,0,0,371.250,326.250,232.500
2149,ClayBrick,0,2.7216,Supported,0,0,393.750,326.250,232.500
2150,ClayBrick,0,2.7216,Supported,0,0,416.250,326.250,232.500
2151,ClayBrick,0,2.7216,Supported,0,0,438.750,326.250,232.500
2152,ClayBrick,0,2.7216,Supported,0,0,461.250,326.250,232.500
2153,ClayBrick,0,2.7216,Supported,0,0,483.750,326.250,232.500
2154,ClayBrick,0,2.7216,Supported,0,0,506.250,326.250,232.500
2155,ClayBrick,0,2.7216,Supported,0,0,528.750,326.250,232.500
2156,ClayBrick,0,2.7216,Supported,0,0,551.250,326.250,232.500
2157,ClayBrick,0,2.7216,Supported,0,0,573.750,326.250,232.500
2158,ClayBrick,0,2.7216,Supported,0,0,596.250,326.250,232.500
2159,ClayBrick,0,2.7216,Supported,0,0,618.750,326.250,232.500
2160,ClayBrick,0,1.2975,Supported,0,0,641.250,326.250,232.500
2161,ClayBrick,0,2.7216,Supported,0,0,0.000,326.250,240.000
2162,ClayBrick,0,2.7216,Supported,0,0,22.500,326.250,240.000
2163,ClayBrick,0,2.7216,Supported,0,0,45.000,326.250,240.000
2164,ClayBrick,0,2.7216,Supported,0,0,67.500,326.250,240.000
2165,ClayBrick,0,2.7216,Supported,0,0,90.000,326.250,240.000
2166,ClayBrick,0,2.7216,Supported,0,0,112.500,326.250,240.000
2167,ClayBrick,0,2.7216,Supported,0,0,135.000,326.250,240.000
2168,ClayBrick,0,2.7216,Supported,0,0,157.500,326.250,240.000
2169,ClayBrick,0,2.7216,Supported,0,0,180.000,326.250,240.000
2170,ClayBrick,0,2.7216,Supported,0,0,202.500,326.250,240.000
2171,ClayBrick,0,2.7216,Supported,0,0,225.000,326.250,240.000
2172,ClayBrick,0,2.7216,Supported,0,0,247.500,326.250,240.000
2173,ClayBrick,0,2.7216,Supported,0,0,270.000,326.250,240.000
2174,ClayBrick,0,2.7216,Supported,0,0,292.500,326.250,240.000
2175,ClayBrick,0,2.7216,Supported,0,0,315.000,326.250,240.000
2176,ClayBrick,0,2.7216,Supported,0,0,337.500,326.250,240.000
2177,ClayBrick,0,2.7216,Supported,0,0,360.000,326.250,240.000
2178,ClayBrick,0,2.7216,Supported,0,0,382.500,326.250,240.000
2179,ClayBrick,0,2.7216,Supported,0,0,405.000,326.250,240.000
2180,ClayBrick,0,2.7216,Supported,0,0,427.500,326.250,240.000
2181,ClayBrick,0,2.7216,Supported,0,0,450.000,326.250,240.000
2182,ClayBrick,0,2.7216,Supported,0,0,472.500,326.250,240.000
2183,ClayBrick,0,2.7216,Supported,0,0,495.000,326.250,240.000
2184,ClayBrick,0,2.7216,Supported,0,0,517.500,326.250,240.000
2185,ClayBrick,0,2.7216,Supported,0,0,540.000,326.250,240.000
2186,ClayBrick,0,2.7216,Supported,0,0,562.500,326.250,240.000
2187,ClayBrick,0,2.7216,Supported,0,0,585.000,326.250,240.000
2188,ClayBrick,0,2.7216,Supported,0,0,607.500,326.250,240.000
2189,ClayBrick,0,2.7216,Supported,0,0,630.000,326.250,240.000
2190,StructuralConcrete,0,1.6390,Supported,0,0,0.000,326.250,247.500
2191,StructuralConcrete,0,7.0356,Supported,0,0,11.250,326.250,247.500
2192,StructuralConcrete,0,7.0356,Supported,0,0,56.250,326.250,247.500
2193,StructuralConcrete,0,7.0356,Supported,0,0,101.250,326.250,247.500
2194,StructuralConcrete,0,7.0356,Supported,0,0,146.250,326.250,247.500
2195,StructuralConcrete,0,7.0356,Supported,0,0,191.250,326.250,247.500
2196,StructuralConcrete,0,7.0356,Supported,0,0,236.250,326.250,247.500
2197,StructuralConcrete,0,7.0356,Supported,0,0,281.250,326.250,247.500
2198,StructuralConcrete,0,7.0356,Supported,0,0,326.250,326.250,247.500
2199,StructuralConcrete,0,7.0356,Supported,0,0,371.250,326.250,247.500
2200,StructuralConcrete,0,7.0356,Supported,0,0,416.250,326.250,247.500
2201,StructuralConcrete,0,7.0356,Supported,0,0,461.250,326.250,247.500
2202,StructuralConcrete,0,7.0356,Supported,0,0,506.250,326.250,247.500
2203,StructuralConcrete,0,7.0356,Supported,0,0,551.250,326.250,247.500
2204,StructuralConcrete,0,7.0356,Supported,0,0,596.250,326.250,247.500
2205,StructuralConcrete,0,1.6390,Supported,0,0,641.250,326.250,247.500
2206,ClayBrick,0,2.7216,Supported,0,0,0.000,326.250,255.000
2207,ClayBrick,0,2.7216,Supported,0,0,22.500,326.250,255.000
2208,ClayBrick,0,2.7216,Supported,0,0,45.000,326.250,255.000
2209,ClayBrick,0,2.7216,Supported,0,0,67.500,326.250,255.000
2210,ClayBrick,0,2.7216,Supported,0,0,90.000,326.250,255.000
2211,ClayBrick,0,2.7216,Supported,0,0,112.500,326.250,255.000
2212,ClayBrick,0,2.7216,Supported,0,0,135.000,326.250,255.000
2213,ClayBrick,0,2.7216,Supported,0,0,157.500,326.250,255.000
2214,ClayBrick,0,2.7216,Supported,0,0,180.000,326.250,255.000
2215,ClayBrick,0,2.7216,Supported,0,0,202.500,326.250,255.000
2216,ClayBrick,0,2.7216,Supported,0,0,225.000,326.250,255.000
2217,ClayBrick,0,2.7216,Supported,0,0,247.500,326.250,255.000
2218,ClayBrick,0,2.7216,Supported,0,0,270.000,326.250,255.000
2219,ClayBrick,0,2.7216,Supported,0,0,292.500,326.250,255.000
2220,ClayBrick,0,2.7216,Supported,0,0,315.000,326.250,255.000
2221,ClayBrick,0,2.7216,Supported,0,0,337.500,326.250,255.000
2222,ClayBrick,0,2.7216,Supported,0,0,360.000,326.250,255.000
2223,ClayBrick,0,2.7216,Supported,0,0,382.500,326.250,255.000
2224,ClayBrick,0,2.7216,Supported,0,0,405.000,326.250,255.000
2225,ClayBrick,0,2.7216,Supported,0,0,427.500,326.250,255.000
2226,ClayBrick,0,2.7216,Supported,0,0,450.000,326.250,255.000
2227,ClayBrick,0,2.7216,Supported,0,0,472.500,326.250,255.000
2228,ClayBrick,0,2.7216,Supported,0,0,495.000,326.250,255.000
2229,ClayBrick,0,2.7216,Supported,0,0,517.500,326.250,255.000
2230,ClayBrick,0,2.7216,Supported,0,0,540.000,326.250,255.000
2231,ClayBrick,0,2.7216,Supported,0,0,562.500,326.250,255.000
2232,ClayBrick,0,2.7216,Supported,0,0,585.000,326.250,255.000
2233,ClayBrick,0,2.7216,Supported,0,0,607.500,326.250,255.000
2234,ClayBrick,0,2.7216,Supported,0,0,630.000,326.250,255.000
2235,ClayBrick,0,1.2975,Supported,0,0,0.000,326.250,262.500
2236,ClayBrick,0,2.7216,Supported,0,0,11.250,326.250,262.500
2237,ClayBrick,0,2.7216,Supported,0,0,33.750,326.250,262.500
2238,ClayBrick,0,2.7216,Supported,0,0,56.250,326.250,262.500
2239,ClayBrick,0,2.7216,Supported,0,0,78.750,326.250,262.500
2240,ClayBrick,0,2.7216,Supported,0,0,101.250,326.250,262.500
2241,ClayBrick,0,2.7216,Supported,0,0,123.750,326.250,262.500
2242,ClayBrick,0,2.7216,Supported,0,0,146.250,326.250,262.500
2243,ClayBrick,0,2.7216,Supported,0,0,168.750,326.250,262.500
2244,ClayBrick,0,2.7216,Supported,0,0,191.250,326.250,262.500
2245,ClayBrick,0,2.7216,Supported,0,0,213.750,326.250,262.500
2246,ClayBrick,0,2.7216,Supported,0,0,236.250,326.250,262.500
2247,ClayBrick,0,2.7216,Supported,0,0,258.750,326.250,262.500
2248,ClayBrick,0,2.7216,Supported,0,0,281.250,326.250,262.500
2249,ClayBrick,0,2.7216,Supported,0,0,303.750,326.250,262.500
2250,ClayBrick,0,2.7216,Supported,0,0,326.250,326.250,262.500
2251,ClayBrick,0,2.7216,Supported,0,0,348.750,326.250,262.500
2252,ClayBrick,0,2.7216,Supported,0,0,371.250,326.250,262.500
2253,ClayBrick,0,2.7216,Supported,0,0,393.750,326.250,262.500
2254,ClayBrick,0,2.7216,Supported,0,0,416.250,326.250,262.500
2255,ClayBrick,0,2.7216,Supported,0,0,438.750,326.250,262.500
2256,ClayBrick,0,2.7216,Supported,0,0,461.250,326.250,262.500
2257,ClayBrick,0,2.7216,Supported,0,0,483.750,326.250,262.500
2258,ClayBrick,0,2.7216,Supported,0,0,506.250,326.250,262.500
2259,ClayBrick,0,2.7216,Supported,0,0,528.750,326.250,262.500
2260,ClayBrick,0,2.7216,Supported,0,0,551.250,326.250,262.500
2261,ClayBrick,0,2.7216,Supported,0,0,573.750,326.250,262.500
2262,ClayBrick,0,2.7216,Supported,0,0,596.250,326.250,262.500
2263,ClayBrick,0,2.7216,Supported,0,0,618.750,326.250,262.500
2264,ClayBrick,0,1.2975,Supported,0,0,641.250,326.250,262.500
2265,ClayBrick,0,2.7216,Supported,0,0,0.000,326.250,270.000
2266,ClayBrick,0,2.7216,Supported,0,0,22.500,326.250,270.000
2267,ClayBrick,0,2.7216,Supported,0,0,45.000,326.250,270.000
2268,ClayBrick,0,2.7216,Supported,0,0,67.500,326.250,270.000
2269,ClayBrick,0,2.7216,Supported,0,0,90.000,326.250,270.000
2270,ClayBrick,0,2.7216,Supported,0,0,112.500,326.250,270.000
2271,ClayBrick,0,2.7216,Supported,0,0,135.000,326.250,270.000
2272,ClayBrick,0,2.7216,Supported,0,0,157.500,326.250,270.000
2273,ClayBrick,0,2.7216,Supported,0,0,180.000,326.250,270.000
2274,ClayBrick,0,2.7216,Supported,0,0,202.500,326.250,270.000
2275,ClayBrick,0,2.7216,Supported,0,0,225.000,326.250,270.000
2276,ClayBrick,0,2.7216,Supported,0,0,247.500,326.250,270.000
2277,ClayBrick,0,2.7216,Supported,0,0,270.000,326.250,270.000
2278,ClayBrick,0,2.7216,Supported,0,0,292.500,326.250,270.000
2279,ClayBrick,0,2.7216,Supported,0,0,315.000,326.250,270.000
2280,ClayBrick,0,2.7216,Supported,0,0,337.500,326.250,270.000
2281,ClayBrick,0,2.7216,Supported,0,0,360.000,326.250,270.000
2282,ClayBrick,0,2.7216,Supported,0,0,382.500,326.250,270.000
2283,ClayBrick,0,2.7216,Supported,0,0,405.000,326.250,270.000
2284,ClayBrick,0,2.7216,Supported,0,0,427.500,326.250,270.000
2285,ClayBrick,0,2.7216,Supported,0,0,450.000,326.250,270.000
2286,ClayBrick,0,2.7216,Supported,0,0,472.500,326.250,270.000
2287,ClayBrick,0,2.7216,Supported,0,0,495.000,326.250,270.000
2288,ClayBrick,0,2.7216,Supported,0,0,517.500,326.250,270.000
2289,ClayBrick,0,2.7216,Supported,0,0,540.000,326.250,270.000
2290,ClayBrick,0,2.7216,Supported,0,0,562.500,326.250,270.000
2291,ClayBrick,0,2.7216,Supported,0,0,585.000,326.250,270.000
2292,ClayBrick,0,2.7216,Supported,0,0,607.500,326.250,270.000
2293,ClayBrick,0,2.7216,Supported,0,0,630.000,326.250,270.000
2294,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2295,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2296,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2297,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2298,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2299,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2300,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2301,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2302,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2303,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2304,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2305,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2306,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2307,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2308,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2309,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2310,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2311,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2312,ClayBrick,0,2.7216,removed,0,1,0.000,0.000,0.000
2313,ClayBrick,0,1.2975,removed,0,1,0.000,0.000,0.000
2314,StructuralConcrete,0,10.6333,removed,0,1,0.000,0.000,0.000
2315,StructuralConcrete,0,10.6333,removed,0,1,0.000,0.000,0.000
2316,StructuralConcrete,0,10.6333,removed,0,1,0.000,0.000,0.000
2317,StructuralConcrete,0,10.6333,removed,0,1,0.000,0.000,0.000
2318,StructuralConcrete,0,10.6333,removed,0,1,0.000,0.000,0.000
2319,ClayBrick,0,2.7216,Falling,1,0,0.000,326.250,285.000
2320,ClayBrick,0,2.7216,Falling,1,0,22.500,326.250,285.000
2321,ClayBrick,0,2.7216,Falling,1,0,45.000,326.250,285.000
2322,ClayBrick,0,1.2975,Falling,1,0,67.500,326.250,285.000
2323,ClayBrick,0,1.2975,Falling,1,0,123.750,326.250,285.000
2324,ClayBrick,0,2.7216,Falling,1,0,135.000,326.250,285.000
2325,ClayBrick,0,2.7216,Falling,1,0,157.500,326.250,285.000
2326,ClayBrick,0,1.2975,Falling,1,0,180.000,326.250,285.000
2327,ClayBrick,0,1.2975,Falling,1,0,236.250,326.250,285.000
2328,ClayBrick,0,2.7216,Falling,1,0,247.500,326.250,285.000
2329,ClayBrick,0,2.7216,Falling,1,0,270.000,326.250,285.000
2330,ClayBrick,0,1.2975,Falling,1,0,292.500,326.250,285.000
2331,ClayBrick,0,1.2975,Falling,1,0,348.750,326.250,285.000
2332,ClayBrick,0,2.7216,Falling,1,0,360.000,326.250,285.000
2333,ClayBrick,0,2.7216,Falling,1,0,382.500,326.250,285.000
2334,ClayBrick,0,1.2975,Falling,1,0,405.000,326.250,285.000
2335,ClayBrick,0,1.2975,Falling,1,0,461.250,326.250,285.000
2336,ClayBrick,0,2.7216,Falling,1,0,472.500,326.250,285.000
2337,ClayBrick,0,2.7216,Falling,1,0,495.000,326.250,285.000
2338,ClayBrick,0,1.2975,Falling,1,0,517.500,326.250,285.000
2339,ClayBrick,0,1.2975,Falling,1,0,573.750,326.250,285.000
2340,ClayBrick,0,2.7216,Falling,1,0,585.000,326.250,285.000
2341,ClayBrick,0,2.7216,Falling,1,0,607.500,326.250,285.000
2342,ClayBrick,0,2.7216,Falling,1,0,630.000,326.250,285.000
2343,ClayBrick,0,1.2975,Falling,1,0,0.000,326.250,292.500
2344,ClayBrick,0,2.7216,Falling,1,0,11.250,326.250,292.500
2345,ClayBrick,0,2.7216,Falling,1,0,33.750,326.250,292.500
2346,ClayBrick,0,2.7216,Falling,1,0,56.250,326.250,292.500
2347,ClayBrick,0,2.7216,Falling,1,0,123.750,326.250,292.500
2348,ClayBrick,0,2.7216,Falling,1,0,146.250,326.250,292.500
2349,ClayBrick,0,2.7216,Falling,1,0,168.750,326.250,292.500
2350,ClayBrick,0,2.7216,Falling,1,0,236.250,326.250,292.500
2351,ClayBrick,0,2.7216,Falling,1,0,258.750,326.250,292.500
2352,ClayBrick,0,2.7216,Falling,1,0,281.250,326.250,292.500
2353,ClayBrick,0,2.7216,Falling,1,0,348.750,326.250,292.500
2354,ClayBrick,0,2.7216,Falling,1,0,371.250,326.250,292.500
2355,ClayBrick,0,2.7216,Falling,1,0,393.750,326.250,292.500
2356,ClayBrick,0,2.7216,Falling,1,0,461.250,326.250,292.500
