piece,released,removed,laidX,laidY,laidZ,finalX,finalY,finalZ,displacementCm,dropCm
2995,0,0,0.000,67.500,67.500,0.000,67.500,67.500,0.000,0.000
2996,0,0,0.000,123.750,67.500,0.000,123.750,67.500,0.000,0.000
2997,0,0,0.000,135.000,67.500,0.000,135.000,67.500,0.000,0.000
2998,0,0,0.000,157.500,67.500,0.000,157.500,67.500,0.000,0.000
2999,0,0,0.000,180.000,67.500,0.000,180.000,67.500,0.000,0.000
3000,0,0,0.000,202.500,67.500,0.000,202.500,67.500,0.000,0.000
3001,0,0,0.000,258.750,67.500,0.000,258.750,67.500,0.000,0.000
3002,0,0,0.000,270.000,67.500,0.000,270.000,67.500,0.000,0.000
3003,0,0,0.000,292.500,67.500,0.000,292.500,67.500,0.000,0.000
3004,0,0,0.000,315.000,67.500,0.000,315.000,67.500,0.000,0.000
3005,0,0,0.000,11.250,75.000,0.000,11.250,75.000,0.000,0.000
3006,0,0,0.000,33.750,75.000,0.000,33.750,75.000,0.000,0.000
3007,0,0,0.000,56.250,75.000,0.000,56.250,75.000,0.000,0.000
3008,0,0,0.000,123.750,75.000,0.000,123.750,75.000,0.000,0.000
3009,0,0,0.000,146.250,75.000,0.000,146.250,75.000,0.000,0.000
3010,0,0,0.000,168.750,75.000,0.000,168.750,75.000,0.000,0.000
3011,0,0,0.000,191.250,75.000,0.000,191.250,75.000,0.000,0.000
3012,0,0,0.000,258.750,75.000,0.000,258.750,75.000,0.000,0.000
3013,0,0,0.000,281.250,75.000,0.000,281.250,75.000,0.000,0.000
3014,0,0,0.000,303.750,75.000,0.000,303.750,75.000,0.000,0.000
3015,0,0,0.000,11.250,82.500,0.000,11.250,82.500,0.000,0.000
3016,0,0,0.000,22.500,82.500,0.000,22.500,82.500,0.000,0.000
3017,0,0,0.000,45.000,82.500,0.000,45.000,82.500,0.000,0.000
3018,0,0,0.000,67.500,82.500,0.000,67.500,82.500,0.000,0.000
3019,0,0,0.000,123.750,82.500,0.000,123.750,82.500,0.000,0.000
3020,0,0,0.000,135.000,82.500,0.000,135.000,82.500,0.000,0.000
3021,0,0,0.000,157.500,82.500,0.000,157.500,82.500,0.000,0.000
3022,0,0,0.000,180.000,82.500,0.000,180.000,82.500,0.000,0.000
3023,0,0,0.000,202.500,82.500,0.000,202.500,82.500,0.000,0.000
3024,0,0,0.000,258.750,82.500,0.000,258.750,82.500,0.000,0.000
3025,0,0,0.000,270.000,82.500,0.000,270.000,82.500,0.000,0.000
3026,0,0,0.000,292.500,82.500,0.000,292.500,82.500,0.000,0.000
3027,0,0,0.000,315.000,82.500,0.000,315.000,82.500,0.000,0.000
3028,0,0,0.000,11.250,90.000,0.000,11.250,90.000,0.000,0.000
3029,0,0,0.000,33.750,90.000,0.000,33.750,90.000,0.000,0.000
3030,0,0,0.000,56.250,90.000,0.000,56.250,90.000,0.000,0.000
3031,0,0,0.000,123.750,90.000,0.000,123.750,90.000,0.000,0.000
3032,0,0,0.000,146.250,90.000,0.000,146.250,90.000,0.000,0.000
3033,0,0,0.000,168.750,90.000,0.000,168.750,90.000,0.000,0.000
3034,0,0,0.000,191.250,90.000,0.000,191.250,90.000,0.000,0.000
3035,0,0,0.000,258.750,90.000,0.000,258.750,90.000,0.000,0.000
3036,0,0,0.000,281.250,90.000,0.000,281.250,90.000,0.000,0.000
3037,0,0,0.000,303.750,90.000,0.000,303.750,90.000,0.000,0.000
3038,0,0,0.000,11.250,97.500,0.000,11.250,97.500,0.000,0.000
3039,0,0,0.000,22.500,97.500,0.000,22.500,97.500,0.000,0.000
3040,0,0,0.000,45.000,97.500,0.000,45.000,97.500,0.000,0.000
3041,0,0,0.000,67.500,97.500,0.000,67.500,97.500,0.000,0.000
3042,0,0,0.000,123.750,97.500,0.000,123.750,97.500,0.000,0.000
3043,0,0,0.000,135.000,97.500,0.000,135.000,97.500,0.000,0.000
3044,0,0,0.000,157.500,97.500,0.000,157.500,97.500,0.000,0.000
3045,0,0,0.000,180.000,97.500,0.000,180.000,97.500,0.000,0.000
3046,0,0,0.000,202.500,97.500,0.000,202.500,97.500,0.000,0.000
3047,0,0,0.000,258.750,97.500,0.000,258.750,97.500,0.000,0.000
3048,0,0,0.000,270.000,97.500,0.000,270.000,97.500,0.000,0.000
3049,0,0,0.000,292.500,97.500,0.000,292.500,97.500,0.000,0.000
3050,0,0,0.000,315.000,97.500,0.000,315.000,97.500,0.000,0.000
3051,0,0,0.000,11.250,105.000,0.000,11.250,105.000,0.000,0.000
3052,0,0,0.000,33.750,105.000,0.000,33.750,105.000,0.000,0.000
3053,0,0,0.000,56.250,105.000,0.000,56.250,105.000,0.000,0.000
3054,0,0,0.000,123.750,105.000,0.000,123.750,105.000,0.000,0.000
3055,0,0,0.000,146.250,105.000,0.000,146.250,105.000,0.000,0.000
3056,0,0,0.000,168.750,105.000,0.000,168.750,105.000,0.000,0.000
3057,0,0,0.000,191.250,105.000,0.000,191.250,105.000,0.000,0.000
3058,0,0,0.000,258.750,105.000,0.000,258.750,105.000,0.000,0.000
3059,0,0,0.000,281.250,105.000,0.000,281.250,105.000,0.000,0.000
3060,0,0,0.000,303.750,105.000,0.000,303.750,105.000,0.000,0.000
3061,0,0,0.000,11.250,112.500,0.000,11.250,112.500,0.000,0.000
3062,0,0,0.000,22.500,112.500,0.000,22.500,112.500,0.000,0.000
3063,0,0,0.000,45.000,112.500,0.000,45.000,112.500,0.000,0.000
3064,0,0,0.000,67.500,112.500,0.000,67.500,112.500,0.000,0.000
3065,0,0,0.000,123.750,112.500,0.000,123.750,112.500,0.000,0.000
3066,0,0,0.000,135.000,112.500,0.000,135.000,112.500,0.000,0.000
3067,0,0,0.000,157.500,112.500,0.000,157.500,112.500,0.000,0.000
3068,0,0,0.000,180.000,112.500,0.000,180.000,112.500,0.000,0.000
3069,0,0,0.000,202.500,112.500,0.000,202.500,112.500,0.000,0.000
3070,0,0,0.000,258.750,112.500,0.000,258.750,112.500,0.000,0.000
3071,0,0,0.000,270.000,112.500,0.000,270.000,112.500,0.000,0.000
3072,0,0,0.000,292.500,112.500,0.000,292.500,112.500,0.000,0.000
3073,0,0,0.000,315.000,112.500,0.000,315.000,112.500,0.000,0.000
3074,0,0,0.000,11.250,120.000,0.000,11.250,120.000,0.000,0.000
3075,0,0,0.000,33.750,120.000,0.000,33.750,120.000,0.000,0.000
3076,0,0,0.000,56.250,120.000,0.000,56.250,120.000,0.000,0.000
3077,0,0,0.000,123.750,120.000,0.000,123.750,120.000,0.000,0.000
3078,0,0,0.000,146.250,120.000,0.000,146.250,120.000,0.000,0.000
3079,0,0,0.000,168.750,120.000,0.000,168.750,120.000,0.000,0.000
3080,0,0,0.000,191.250,120.000,0.000,191.250,120.000,0.000,0.000
3081,0,0,0.000,258.750,120.000,0.000,258.750,120.000,0.000,0.000
3082,0,0,0.000,281.250,120.000,0.000,281.250,120.000,0.000,0.000
3083,0,0,0.000,303.750,120.000,0.000,303.750,120.000,0.000,0.000
3084,0,0,0.000,11.250,127.500,0.000,11.250,127.500,0.000,0.000
3085,0,0,0.000,22.500,127.500,0.000,22.500,127.500,0.000,0.000
3086,0,0,0.000,45.000,127.500,0.000,45.000,127.500,0.000,0.000
3087,0,0,0.000,67.500,127.500,0.000,67.500,127.500,0.000,0.000
3088,0,0,0.000,123.750,127.500,0.000,123.750,127.500,0.000,0.000
3089,0,0,0.000,135.000,127.500,0.000,135.000,127.500,0.000,0.000
3090,0,0,0.000,157.500,127.500,0.000,157.500,127.500,0.000,0.000
3091,0,0,0.000,180.000,127.500,0.000,180.000,127.500,0.000,0.000
3092,0,0,0.000,202.500,127.500,0.000,202.500,127.500,0.000,0.000
3093,0,0,0.000,258.750,127.500,0.000,258.750,127.500,0.000,0.000
3094,0,0,0.000,270.000,127.500,0.000,270.000,127.500,0.000,0.000
3095,0,0,0.000,292.500,127.500,0.000,292.500,127.500,0.000,0.000
3096,0,0,0.000,315.000,127.500,0.000,315.000,127.500,0.000,0.000
3097,0,0,0.000,11.250,135.000,0.000,11.250,135.000,0.000,0.000
3098,0,0,0.000,33.750,135.000,0.000,33.750,135.000,0.000,0.000
3099,0,0,0.000,56.250,135.000,0.000,56.250,135.000,0.000,0.000
3100,0,0,0.000,123.750,135.000,0.000,123.750,135.000,0.000,0.000
3101,0,0,0.000,146.250,135.000,0.000,146.250,135.000,0.000,0.000
3102,0,0,0.000,168.750,135.000,0.000,168.750,135.000,0.000,0.000
3103,0,0,0.000,191.250,135.000,0.000,191.250,135.000,0.000,0.000
3104,0,0,0.000,258.750,135.000,0.000,258.750,135.000,0.000,0.000
3105,0,0,0.000,281.250,135.000,0.000,281.250,135.000,0.000,0.000
3106,0,0,0.000,303.750,135.000,0.000,303.750,135.000,0.000,0.000
3107,0,0,0.000,11.250,142.500,0.000,11.250,142.500,0.000,0.000
3108,0,0,0.000,22.500,142.500,0.000,22.500,142.500,0.000,0.000
3109,0,0,0.000,45.000,142.500,0.000,45.000,142.500,0.000,0.000
3110,0,0,0.000,67.500,142.500,0.000,67.500,142.500,0.000,0.000
3111,0,0,0.000,123.750,142.500,0.000,123.750,142.500,0.000,0.000
3112,0,0,0.000,135.000,142.500,0.000,135.000,142.500,0.000,0.000
3113,0,0,0.000,157.500,142.500,0.000,157.500,142.500,0.000,0.000
3114,0,0,0.000,180.000,142.500,0.000,180.000,142.500,0.000,0.000
3115,0,0,0.000,202.500,142.500,0.000,202.500,142.500,0.000,0.000
3116,0,0,0.000,258.750,142.500,0.000,258.750,142.500,0.000,0.000
3117,0,0,0.000,270.000,142.500,0.000,270.000,142.500,0.000,0.000
3118,0,0,0.000,292.500,142.500,0.000,292.500,142.500,0.000,0.000
3119,0,0,0.000,315.000,142.500,0.000,315.000,142.500,0.000,0.000
3120,0,0,0.000,11.250,150.000,0.000,11.250,150.000,0.000,0.000
3121,0,0,0.000,33.750,150.000,0.000,33.750,150.000,0.000,0.000
3122,0,0,0.000,56.250,150.000,0.000,56.250,150.000,0.000,0.000
3123,0,0,0.000,123.750,150.000,0.000,123.750,150.000,0.000,0.000
3124,0,0,0.000,146.250,150.000,0.000,146.250,150.000,0.000,0.000
3125,0,0,0.000,168.750,150.000,0.000,168.750,150.000,0.000,0.000
3126,0,0,0.000,191.250,150.000,0.000,191.250,150.000,0.000,0.000
3127,0,0,0.000,258.750,150.000,0.000,258.750,150.000,0.000,0.000
3128,0,0,0.000,281.250,150.000,0.000,281.250,150.000,0.000,0.000
3129,0,0,0.000,303.750,150.000,0.000,303.750,150.000,0.000,0.000
3130,0,0,0.000,11.250,157.500,0.000,11.250,157.500,0.000,0.000
3131,0,0,0.000,22.500,157.500,0.000,22.500,157.500,0.000,0.000
3132,0,0,0.000,45.000,157.500,0.000,45.000,157.500,0.000,0.000
3133,0,0,0.000,67.500,157.500,0.000,67.500,157.500,0.000,0.000
3134,0,0,0.000,123.750,157.500,0.000,123.750,157.500,0.000,0.000
3135,0,0,0.000,135.000,157.500,0.000,135.000,157.500,0.000,0.000
3136,0,0,0.000,157.500,157.500,0.000,157.500,157.500,0.000,0.000
3137,0,0,0.000,180.000,157.500,0.000,180.000,157.500,0.000,0.000
3138,0,0,0.000,202.500,157.500,0.000,202.500,157.500,0.000,0.000
3139,0,0,0.000,258.750,157.500,0.000,258.750,157.500,0.000,0.000
3140,0,0,0.000,270.000,157.500,0.000,270.000,157.500,0.000,0.000
3141,0,0,0.000,292.500,157.500,0.000,292.500,157.500,0.000,0.000
3142,0,0,0.000,315.000,157.500,0.000,315.000,157.500,0.000,0.000
3143,0,0,0.000,11.250,165.000,0.000,11.250,165.000,0.000,0.000
3144,0,0,0.000,33.750,165.000,0.000,33.750,165.000,0.000,0.000
3145,0,0,0.000,56.250,165.000,0.000,56.250,165.000,0.000,0.000
3146,0,0,0.000,123.750,165.000,0.000,123.750,165.000,0.000,0.000
3147,0,0,0.000,146.250,165.000,0.000,146.250,165.000,0.000,0.000
3148,0,0,0.000,168.750,165.000,0.000,168.750,165.000,0.000,0.000
3149,0,0,0.000,191.250,165.000,0.000,191.250,165.000,0.000,0.000
3150,0,0,0.000,258.750,165.000,0.000,258.750,165.000,0.000,0.000
3151,0,0,0.000,281.250,165.000,0.000,281.250,165.000,0.000,0.000
3152,0,0,0.000,303.750,165.000,0.000,303.750,165.000,0.000,0.000
3153,0,0,0.000,11.250,172.500,0.000,11.250,172.500,0.000,0.000
3154,0,0,0.000,22.500,172.500,0.000,22.500,172.500,0.000,0.000
3155,0,0,0.000,45.000,172.500,0.000,45.000,172.500,0.000,0.000
3156,0,0,0.000,67.500,172.500,0.000,67.500,172.500,0.000,0.000
3157,0,0,0.000,123.750,172.500,0.000,123.750,172.500,0.000,0.000
3158,0,0,0.000,135.000,172.500,0.000,135.000,172.500,0.000,0.000
3159,0,0,0.000,157.500,172.500,0.000,157.500,172.500,0.000,0.000
3160,0,0,0.000,180.000,172.500,0.000,180.000,172.500,0.000,0.000
3161,0,0,0.000,202.500,172.500,0.000,202.500,172.500,0.000,0.000
3162,0,0,0.000,258.750,172.500,0.000,258.750,172.500,0.000,0.000
3163,0,0,0.000,270.000,172.500,0.000,270.000,172.500,0.000,0.000
3164,0,0,0.000,292.500,172.500,0.000,292.500,172.500,0.000,0.000
3165,0,0,0.000,315.000,172.500,0.000,315.000,172.500,0.000,0.000
3166,0,0,0.000,11.250,180.000,0.000,11.250,180.000,0.000,0.000
3167,0,0,0.000,33.750,180.000,0.000,33.750,180.000,0.000,0.000
3168,0,0,0.000,56.250,180.000,0.000,56.250,180.000,0.000,0.000
3169,0,0,0.000,123.750,180.000,0.000,123.750,180.000,0.000,0.000
3170,0,0,0.000,146.250,180.000,0.000,146.250,180.000,0.000,0.000
3171,0,0,0.000,168.750,180.000,0.000,168.750,180.000,0.000,0.000
3172,0,0,0.000,191.250,180.000,0.000,191.250,180.000,0.000,0.000
3173,0,0,0.000,258.750,180.000,0.000,258.750,180.000,0.000,0.000
3174,0,0,0.000,281.250,180.000,0.000,281.250,180.000,0.000,0.000
3175,0,0,0.000,303.750,180.000,0.000,303.750,180.000,0.000,0.000
3176,0,0,0.000,11.250,187.500,0.000,11.250,187.500,0.000,0.000
3177,0,0,0.000,22.500,187.500,0.000,22.500,187.500,0.000,0.000
3178,0,0,0.000,45.000,187.500,0.000,45.000,187.500,0.000,0.000
3179,0,0,0.000,67.500,187.500,0.000,67.500,187.500,0.000,0.000
3180,0,0,0.000,123.750,187.500,0.000,123.750,187.500,0.000,0.000
3181,0,0,0.000,135.000,187.500,0.000,135.000,187.500,0.000,0.000
3182,0,0,0.000,157.500,187.500,0.000,157.500,187.500,0.000,0.000
3183,0,0,0.000,180.000,187.500,0.000,180.000,187.500,0.000,0.000
3184,0,0,0.000,202.500,187.500,0.000,202.500,187.500,0.000,0.000
3185,0,0,0.000,258.750,187.500,0.000,258.750,187.500,0.000,0.000
3186,0,0,0.000,270.000,187.500,0.000,270.000,187.500,0.000,0.000
3187,0,0,0.000,292.500,187.500,0.000,292.500,187.500,0.000,0.000
3188,0,0,0.000,315.000,187.500,0.000,315.000,187.500,0.000,0.000
3189,0,0,0.000,11.250,195.000,0.000,11.250,195.000,0.000,0.000
3190,0,0,0.000,33.750,195.000,0.000,33.750,195.000,0.000,0.000
3191,0,0,0.000,56.250,195.000,0.000,56.250,195.000,0.000,0.000
3192,0,0,0.000,123.750,195.000,0.000,123.750,195.000,0.000,0.000
3193,0,0,0.000,146.250,195.000,0.000,146.250,195.000,0.000,0.000
3194,0,0,0.000,168.750,195.000,0.000,168.750,195.000,0.000,0.000
3195,0,0,0.000,191.250,195.000,0.000,191.250,195.000,0.000,0.000
3196,0,0,0.000,258.750,195.000,0.000,258.750,195.000,0.000,0.000
3197,0,0,0.000,281.250,195.000,0.000,281.250,195.000,0.000,0.000
3198,0,0,0.000,303.750,195.000,0.000,303.750,195.000,0.000,0.000
3199,0,0,0.000,11.250,202.500,0.000,11.250,202.500,0.000,0.000
3200,0,0,0.000,22.500,202.500,0.000,22.500,202.500,0.000,0.000
3201,0,0,0.000,45.000,202.500,0.000,45.000,202.500,0.000,0.000
3202,0,0,0.000,67.500,202.500,0.000,67.500,202.500,0.000,0.000
3203,0,0,0.000,123.750,202.500,0.000,123.750,202.500,0.000,0.000
3204,0,0,0.000,135.000,202.500,0.000,135.000,202.500,0.000,0.000
3205,0,0,0.000,157.500,202.500,0.000,157.500,202.500,0.000,0.000
3206,0,0,0.000,180.000,202.500,0.000,180.000,202.500,0.000,0.000
3207,0,0,0.000,202.500,202.500,0.000,202.500,202.500,0.000,0.000
3208,0,0,0.000,258.750,202.500,0.000,258.750,202.500,0.000,0.000
3209,0,0,0.000,270.000,202.500,0.000,270.000,202.500,0.000,0.000
3210,0,0,0.000,292.500,202.500,0.000,292.500,202.500,0.000,0.000
3211,0,0,0.000,315.000,202.500,0.000,315.000,202.500,0.000,0.000
3212,0,0,0.000,11.250,210.000,0.000,11.250,210.000,0.000,0.000
3213,0,0,0.000,33.750,210.000,0.000,33.750,210.000,0.000,0.000
3214,0,0,0.000,146.250,210.000,0.000,146.250,210.000,0.000,0.000
3215,0,0,0.000,168.750,210.000,0.000,168.750,210.000,0.000,0.000
3216,0,0,0.000,281.250,210.000,0.000,281.250,210.000,0.000,0.000
3217,0,0,0.000,303.750,210.000,0.000,303.750,210.000,0.000,0.000
3218,0,0,0.000,56.250,210.000,0.000,56.250,210.000,0.000,0.000
3219,0,0,0.000,191.250,210.000,0.000,191.250,210.000,0.000,0.000
3220,0,0,0.000,11.250,217.500,0.000,11.250,217.500,0.000,0.000
3221,0,0,0.000,22.500,217.500,0.000,22.500,217.500,0.000,0.000
3222,0,0,0.000,45.000,217.500,0.000,45.000,217.500,0.000,0.000
3223,0,0,0.000,146.250,217.500,0.000,146.250,217.500,0.000,0.000
3224,0,0,0.000,157.500,217.500,0.000,157.500,217.500,0.000,0.000
3225,0,0,0.000,180.000,217.500,0.000,180.000,217.500,0.000,0.000
3226,0,0,0.000,281.250,217.500,0.000,281.250,217.500,0.000,0.000
3227,0,0,0.000,292.500,217.500,0.000,292.500,217.500,0.000,0.000
3228,0,0,0.000,315.000,217.500,0.000,315.000,217.500,0.000,0.000
3229,0,0,0.000,11.250,225.000,0.000,11.250,225.000,0.000,0.000
3230,0,0,0.000,33.750,225.000,0.000,33.750,225.000,0.000,0.000
3231,0,0,0.000,56.250,225.000,0.000,56.250,225.000,0.000,0.000
3232,0,0,0.000,78.750,225.000,0.000,78.750,225.000,0.000,0.000
3233,0,0,0.000,101.250,225.000,0.000,101.250,225.000,0.000,0.000
3234,0,0,0.000,123.750,225.000,0.000,123.750,225.000,0.000,0.000
3235,0,0,0.000,146.250,225.000,0.000,146.250,225.000,0.000,0.000
3236,0,0,0.000,168.750,225.000,0.000,168.750,225.000,0.000,0.000
3237,0,0,0.000,191.250,225.000,0.000,191.250,225.000,0.000,0.000
3238,0,0,0.000,213.750,225.000,0.000,213.750,225.000,0.000,0.000
3239,0,0,0.000,236.250,225.000,0.000,236.250,225.000,0.000,0.000
3240,0,0,0.000,258.750,225.000,0.000,258.750,225.000,0.000,0.000
3241,0,0,0.000,281.250,225.000,0.000,281.250,225.000,0.000,0.000
3242,0,0,0.000,303.750,225.000,0.000,303.750,225.000,0.000,0.000
3243,0,0,0.000,11.250,232.500,0.000,11.250,232.500,0.000,0.000
3244,0,0,0.000,22.500,232.500,0.000,22.500,232.500,0.000,0.000
3245,0,0,0.000,45.000,232.500,0.000,45.000,232.500,0.000,0.000
3246,0,0,0.000,67.500,232.500,0.000,67.500,232.500,0.000,0.000
3247,0,0,0.000,90.000,232.500,0.000,90.000,232.500,0.000,0.000
3248,0,0,0.000,112.500,232.500,0.000,112.500,232.500,0.000,0.000
3249,0,0,0.000,135.000,232.500,0.000,135.000,232.500,0.000,0.000
3250,0,0,0.000,157.500,232.500,0.000,157.500,232.500,0.000,0.000
3251,0,0,0.000,180.000,232.500,0.000,180.000,232.500,0.000,0.000
3252,0,0,0.000,202.500,232.500,0.000,202.500,232.500,0.000,0.000
3253,0,0,0.000,225.000,232.500,0.000,225.000,232.500,0.000,0.000
3254,0,0,0.000,247.500,232.500,0.000,247.500,232.500,0.000,0.000
3255,0,0,0.000,270.000,232.500,0.000,270.000,232.500,0.000,0.000
3256,0,0,0.000,292.500,232.500,0.000,292.500,232.500,0.000,0.000
3257,0,0,0.000,315.000,232.500,0.000,315.000,232.500,0.000,0.000
3258,0,0,0.000,11.250,240.000,0.000,11.250,240.000,0.000,0.000
3259,0,0,0.000,33.750,240.000,0.000,33.750,240.000,0.000,0.000
3260,0,0,0.000,56.250,240.000,0.000,56.250,240.000,0.000,0.000
3261,0,0,0.000,78.750,240.000,0.000,78.750,240.000,0.000,0.000
3262,0,0,0.000,101.250,240.000,0.000,101.250,240.000,0.000,0.000
3263,0,0,0.000,123.750,240.000,0.000,123.750,240.000,0.000,0.000
3264,0,0,0.000,146.250,240.000,0.000,146.250,240.000,0.000,0.000
3265,0,0,0.000,168.750,240.000,0.000,168.750,240.000,0.000,0.000
3266,0,0,0.000,191.250,240.000,0.000,191.250,240.000,0.000,0.000
3267,0,0,0.000,213.750,240.000,0.000,213.750,240.000,0.000,0.000
3268,0,0,0.000,236.250,240.000,0.000,236.250,240.000,0.000,0.000
3269,0,0,0.000,258.750,240.000,0.000,258.750,240.000,0.000,0.000
3270,0,0,0.000,281.250,240.000,0.000,281.250,240.000,0.000,0.000
3271,0,0,0.000,303.750,240.000,0.000,303.750,240.000,0.000,0.000
3272,0,0,0.000,11.250,247.500,0.000,11.250,247.500,0.000,0.000
3273,0,0,0.000,22.500,247.500,0.000,22.500,247.500,0.000,0.000
3274,0,0,0.000,67.500,247.500,0.000,67.500,247.500,0.000,0.000
3275,0,0,0.000,112.500,247.500,0.000,112.500,247.500,0.000,0.000
3276,0,0,0.000,157.500,247.500,0.000,157.500,247.500,0.000,0.000
3277,0,0,0.000,202.500,247.500,0.000,202.500,247.500,0.000,0.000
3278,0,0,0.000,247.500,247.500,0.000,247.500,247.500,0.000,0.000
3279,0,0,0.000,292.500,247.500,0.000,292.500,247.500,0.000,0.000
3280,0,0,0.000,11.250,255.000,0.000,11.250,255.000,0.000,0.000
3281,0,0,0.000,33.750,255.000,0.000,33.750,255.000,0.000,0.000
3282,0,0,0.000,56.250,255.000,0.000,56.250,255.000,0.000,0.000
3283,0,0,0.000,78.750,255.000,0.000,78.750,255.000,0.000,0.000
3284,0,0,0.000,101.250,255.000,0.000,101.250,255.000,0.000,0.000
3285,0,0,0.000,123.750,255.000,0.000,123.750,255.000,0.000,0.000
3286,0,0,0.000,146.250,255.000,0.000,146.250,255.000,0.000,0.000
3287,0,0,0.000,168.750,255.000,0.000,168.750,255.000,0.000,0.000
3288,0,0,0.000,191.250,255.000,0.000,191.250,255.000,0.000,0.000
3289,0,0,0.000,213.750,255.000,0.000,213.750,255.000,0.000,0.000
3290,0,0,0.000,236.250,255.000,0.000,236.250,255.000,0.000,0.000
3291,0,0,0.000,258.750,255.000,0.000,258.750,255.000,0.000,0.000
3292,0,0,0.000,281.250,255.000,0.000,281.250,255.000,0.000,0.000
3293,0,0,0.000,303.750,255.000,0.000,303.750,255.000,0.000,0.000
3294,0,0,0.000,11.250,262.500,0.000,11.250,262.500,0.000,0.000
3295,0,0,0.000,22.500,262.500,0.000,22.500,262.500,0.000,0.000
3296,0,0,0.000,45.000,262.500,0.000,45.000,262.500,0.000,0.000
3297,0,0,0.000,67.500,262.500,0.000,67.500,262.500,0.000,0.000
3298,0,0,0.000,90.000,262.500,0.000,90.000,262.500,0.000,0.000
3299,0,0,0.000,112.500,262.500,0.000,112.500,262.500,0.000,0.000
3300,0,0,0.000,135.000,262.500,0.000,135.000,262.500,0.000,0.000
3301,0,0,0.000,157.500,262.500,0.000,157.500,262.500,0.000,0.000
3302,0,0,0.000,180.000,262.500,0.000,180.000,262.500,0.000,0.000
3303,0,0,0.000,202.500,262.500,0.000,202.500,262.500,0.000,0.000
3304,0,0,0.000,225.000,262.500,0.000,225.000,262.500,0.000,0.000
3305,0,0,0.000,247.500,262.500,0.000,247.500,262.500,0.000,0.000
3306,0,0,0.000,270.000,262.500,0.000,270.000,262.500,0.000,0.000
3307,0,0,0.000,292.500,262.500,0.000,292.500,262.500,0.000,0.000
3308,0,0,0.000,315.000,262.500,0.000,315.000,262.500,0.000,0.000
3309,0,0,0.000,11.250,270.000,0.000,11.250,270.000,0.000,0.000
3310,0,0,0.000,33.750,270.000,0.000,33.750,270.000,0.000,0.000
3311,0,0,0.000,56.250,270.000,0.000,56.250,270.000,0.000,0.000
3312,0,0,0.000,78.750,270.000,0.000,78.750,270.000,0.000,0.000
3313,0,0,0.000,101.250,270.000,0.000,101.250,270.000,0.000,0.000
3314,0,0,0.000,123.750,270.000,0.000,123.750,270.000,0.000,0.000
3315,0,0,0.000,146.250,270.000,0.000,146.250,270.000,0.000,0.000
3316,0,0,0.000,168.750,270.000,0.000,168.750,270.000,0.000,0.000
3317,0,0,0.000,191.250,270.000,0.000,191.250,270.000,0.000,0.000
